,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ihs09,2020/11/15 12:55:08,right,en,NA,haircut,3,1+1=0,0,0,1,2.321840261000034
1,ihs09,2020/11/15 12:55:08,right,en,NA,"haircut, time",3,1+4=5,1,1,1,2.3482830149996516
2,ihs09,2020/11/15 12:55:08,right,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,5.529116853999767
3,ihs09,2020/11/15 12:55:08,right,en,NA,lizard,3,1+5=6,1,1,1,2.5605250770004204
4,ihs09,2020/11/15 12:55:08,right,en,NA,"lizard, dad",3,10-2=8,1,1,1,4.868374882999888
5,ihs09,2020/11/15 12:55:08,right,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,3.5224703060002867
6,ihs09,2020/11/15 12:55:08,right,en,NA,couch,3,10-3=8,0,0,1,2.617209858000024
7,ihs09,2020/11/15 12:55:08,right,en,NA,"couch, trench",3,11-1=10,1,1,1,2.149430647000372
8,ihs09,2020/11/15 12:55:08,right,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,1.9653039349996106
9,ihs09,2020/11/15 12:55:08,right,en,NA,spider,4,2+7=6,0,0,1,1.921069869999883
10,ihs09,2020/11/15 12:55:08,right,en,NA,"spider, mud",4,2+7=9,1,1,1,3.180365864000123
11,ihs09,2020/11/15 12:55:08,right,en,NA,"spider, mud, head",4,2+8=10,1,1,1,2.349793956999747
12,ihs09,2020/11/15 12:55:08,right,en,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,2.45202457600044
13,ihs09,2020/11/15 12:55:08,right,en,NA,queen,4,3-1=2,1,1,1,2.029475614999683
14,ihs09,2020/11/15 12:55:08,right,en,NA,"queen, flower",4,3+2=5,1,1,1,1.4785263489993667
15,ihs09,2020/11/15 12:55:08,right,en,NA,"queen, flower, barber",4,3+6=8,0,1,0,4.448166520000086
16,ihs09,2020/11/15 12:55:08,right,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,3.4396853580001334
17,ihs09,2020/11/15 12:55:08,right,en,NA,book,4,4-3=2,0,0,1,1.0716680259993154
18,ihs09,2020/11/15 12:55:08,right,en,NA,"book, beans",4,4+5=9,1,1,1,2.3786924579999322
